V1	V2
MAPK14	BAX
MAPK3	CCND1
MAPK3	BCL2
MAPK3	CDK4
MAPK3	NOS2
MAPK3	IGF1
MAPK3	TNF
MAPK3	CASP3
MAPK3	SPHK2
MAPK3	CYBB
NFKB1	CCND1
NFKB1	BCL2
NFKB1	BTG2
NFKB1	CDH1
NFKB1	CDK4
NFKB1	CDKN1A
NFKB1	CXCL12
NFKB1	CYP19A1
NFKB1	EGFR
NFKB1	JAK2
NFKB1	JUNB
NFKB1	MYC
NFKB1	NRF1
NFKB1	VEGFA
NFKB1	SOCS2
NFKB1	GADD45G
NFKB1	USF2
NFKB1	THBD
NFKB1	TAP2
NFKB1	STAT5A
NFKB1	SOCS3
NFKB1	SELE
NFKB1	NR2F2
NFKB1	NOS2
NFKB1	MYB
NFKB1	IL10
NFKB1	GADD45A
NFKB1	EGF
NFKB1	FOXO3
NFKB1	JUND
NFKB1	TAP1
NFKB1	BRCA2
NFKB1	EPO
NFKB1	PSMB9
NFKB1	CD274
NFKB1	CRP
NFKB1	CXCL8
NFKB1	FAS
NFKB1	PLAUR
NFKB1	PTGS2
NFKB1	F3
NFKB1	WNT10B
NFKB1	TRAF1
NFKB1	TNFRSF1B
NFKB1	TIMP1
NFKB1	IL12B
NFKB1	IKZF3
NFKB1	DRAP1
NFKB1	CSF2
NFKB1	CD69
NFKB1	CCL5
NFKB1	IL12A
NFKB1	FCER2
NFKB1	ABCB1
NFKB1	CSF1
NFKB1	ITGAX
NFKB1	VCAM1
NFKB1	CCND2
NFKB1	WNT5A
NFKB1	SPAG9
NFKB1	OAS2
NFKB1	LRP1
NFKB1	ITGA6
NFKB1	IL5
NFKB1	ICAM1
NFKB1	GNLY
NFKB1	CXCL1
NFKB1	CD79A
NFKB1	CD3G
NFKB1	CD22
NFKB1	C4A
NFKB1	C4B
NFKB1	CASP3
NFKB1	CD28
NFKB1	CD83
NFKB1	CXCL5
NFKB1	ENG
NFKB1	KLK3
NFKB1	MICA
NFKB1	MUC5AC
NFKB1	PGLYRP2
NFKB1	PTEN
NFKB1	TNFSF14
NFKB1	TAPBP
NFKB1	CCL20
NFKB1	TRADD
NFKB1	TLR9
NFKB1	SDC1
NFKB1	NCAM1
NFKB1	MCL1
NFKB1	MCAM
NFKB1	ICAM2
NFKB1	HMGB1
NFKB1	FCAR
NFKB1	CD74
NFKB1	CCNB1
NFKB1	BST1
NFKB1	B2M
NFKB1	ADORA2A
NFKB1	CD38
NFKB1	UBE2D3
NFKB1	ZFP36L2
NFKB1	UCHL5
NFKB1	TMEM74B
NFKB1	RAC2
NFKB1	PSMB10
NFKB1	NOTCH1
NFKB1	NLRP2
NFKB1	LTB
NFKB1	IL4I1
NFKB1	CXCL2
NFKB1	ACP5
NFKB1	CYBB
NFKB1	FLT4
NFKB1	CCL13
NFKB1	WWTR1
NFKB1	TRAF5
NFKB1	TRAF4
NFKB1	TNFSF15
NFKB1	TNFRSF4
NFKB1	SALL2
NFKB1	RGS1
NFKB1	IL27RA
NFKB1	IL19
NFKB1	IKBKE
NFKB1	CXCL6
NFKB1	CXCL3
NFKB1	CXCL10
NFKB1	CSF3
NFKB1	CLIP2
NFKB1	CFD
NFKB1	CDH5
NFKB1	CD96
NFKB1	CCL22
NFKB1	RIPK1
NFKB1	CR2
NFKB1	TLR3
NFKB1	ALOX5AP
NFKB1	FCGR3A
NFKB1	IL1R1
NFKB1	IL2RA
NFKB1	LIF
NFKB1	CXCL11
NFKB1	A2M
NFKB1	TLR4
NFKB1	CD58
NFKB1	IL1R2
NFKB1	CCL11
NFKB1	CCL19
NFKB1	TNFRSF13C
NFKB1	IL17A
NFKB1	CEACAM1
NFKB1	IL18
NFKB1	TNFRSF9
NFKB1	LEAP2
NFKB1	IL21
NFKB1	IL17RE
NFKB1	NOD2
NFKB1	AGFG1
NR2F1	CYP19A1
NR2F1	PSMF1
NR2F1	GTF2B
NR2F1	SMAD3
NR2F1	INSR
NR2F1	NTF3
NR2F1	TNFRSF12A
NR2F1	ELF1
NR2F1	ATF4
NR2F1	IRAK1
NR2F1	ATP2A3
NR2F1	CD151
NR2F1	PTK7
NR2F1	GAPDH
NR2F1	LTB
NR2F1	EEF1B2
NR2F1	TRAF4
NR2F1	BCL11A
NR2F1	GNAZ
NR2F1	DCLRE1C
NR2F1	IL7
NR2F1	ZAP70
NR2F1	MPL
NR2F1	WIPF1
NR2F1	C1QL3
PIK3R1	FOXO1
PIK3R1	BTK
PIK3R1	HRAS
PIK3R1	MTOR
PIK3R1	RAF1
PIK3R1	AKT3
PIK3R1	RAC1
PIK3R3	FOXO1
PIK3R3	BTK
PIK3R3	MTOR
PIK3R3	RAF1
PIK3R3	RAC1
POU2F1	FOS
POU2F1	CCND1
POU2F1	GADD45G
POU2F1	SHC1
POU2F1	PSMF1
POU2F1	NR2F2
POU2F1	MEF2C
POU2F1	GADD45A
POU2F1	CREBBP
POU2F1	ESR2
POU2F1	GTF2B
POU2F1	JUND
POU2F1	PIK3R3
POU2F1	PDGFRB
POU2F1	MT2A
POU2F1	LIFR
POU2F1	IKZF3
POU2F1	HLA-DRA
POU2F1	CXCR5
POU2F1	CSF2
POU2F1	KRAS
POU2F1	NRAS
POU2F1	FCER2
POU2F1	IFNG
POU2F1	IL23A
POU2F1	ITGAX
POU2F1	VCAM1
POU2F1	TNFRSF8
POU2F1	IL5
POU2F1	IL2RB
POU2F1	CD79A
POU2F1	CCR5
POU2F1	CASP3
POU2F1	CD151
POU2F1	ST6GAL1
POU2F1	TAPBP
POU2F1	CADM1
POU2F1	SP2
POU2F1	SAMSN1
POU2F1	RAG2
POU2F1	PAFAH1B1
POU2F1	NCAM1
POU2F1	ITGAL
POU2F1	DLL1
POU2F1	CSF3R
POU2F1	CD79B
POU2F1	PCBP1
POU2F1	PSMB8
POU2F1	DLL4
POU2F1	CTBP2
POU2F1	BARD1
POU2F1	LRP6
POU2F1	FGFR2
POU2F1	JAG2
POU2F1	SETD1B
POU2F1	POU2AF1
POU2F1	IL1RAPL1
POU2F1	CDC42BPA
POU2F1	PLXNC1
POU2F1	CXCR3
POU2F1	IL2RA
POU2F1	FCER1G
POU2F1	UBE2L6
POU2F1	IL13RA2
POU2F1	ALK
POU2F1	CCR2
POU2F1	CXCR2
POU2F1	EBF2
POU2F1	LEAP2
POU2F1	MEOX2
POU2F1	WIPF1
POU2F1	ITGA1
POU2F1	SCUBE2
POU2F1	NMU
POU2F1	C1QL3
POU2F1	PBX3
POU2F1	C12ORF57
POU2F1	CHL1
POU2F1	CD84
POU2F1	BANK1
POU2F1	CD248
POU2F1	LYG2
POU2F1	ENTPD1
POU2F1	CD180
RELA	CCND1
RELA	AHR
RELA	AR
RELA	BCL2
RELA	BTG2
RELA	CDH1
RELA	CDK4
RELA	CDKN1A
RELA	CTNNB1
RELA	CXCL12
RELA	CYP19A1
RELA	E2F1
RELA	EGFR
RELA	JUNB
RELA	NRF1
RELA	PLAC1
RELA	VEGFA
RELA	SOCS2
RELA	GADD45G
RELA	THBD
RELA	TAP2
RELA	STAT5A
RELA	SOCS3
RELA	SHC1
RELA	SELE
RELA	NOS2
RELA	IL10
RELA	AKT2
RELA	AKT1
RELA	CHUK
RELA	FOXO3
RELA	IGF1R
RELA	TAP1
RELA	TBP
RELA	BRCA2
RELA	NR3C1
RELA	PSMB9
RELA	SRF
RELA	CD274
RELA	CRP
RELA	CXCL8
RELA	FAS
RELA	NTF3
RELA	PLAUR
RELA	PTGS2
RELA	TRAF2
RELA	F3
RELA	TRAF3
RELA	TRAF1
RELA	TNFRSF1B
RELA	TIMP1
RELA	IL12B
RELA	IKZF3
RELA	CXCR5
RELA	CSF2
RELA	CD69
RELA	CCL5
RELA	BTK
RELA	IL12A
RELA	FCER2
RELA	ABCB1
RELA	CSF1
RELA	IL23A
RELA	ITGAX
RELA	VCAM1
RELA	CCND2
RELA	WNT5A
RELA	ICAM1
RELA	GATA3
RELA	CXCL1
RELA	CCR7
RELA	CCR5
RELA	BAX
RELA	CASP3
RELA	CD28
RELA	CD83
RELA	CXCL5
RELA	KLK3
RELA	MICA
RELA	MUC5AC
RELA	PGLYRP2
RELA	PTEN
RELA	SOCS1
RELA	TLR2
RELA	TNFRSF10B
RELA	TNFSF14
RELA	SIN3A
RELA	REL
RELA	CCL20
RELA	TLR9
RELA	TLR7
RELA	SDC1
RELA	NCAM1
RELA	MCL1
RELA	MCAM
RELA	ICAM2
RELA	CD74
RELA	CCNB1
RELA	ADORA2A
RELA	CD38
RELA	CXCR4
RELA	HLA-A
RELA	HLA-F
RELA	TBK1
RELA	ZFP36L2
RELA	TMEM74B
RELA	RAC2
RELA	PSMB10
RELA	NOTCH1
RELA	NLRP2
RELA	IL4I1
RELA	CXCL2
RELA	AKT3
RELA	RAC1
RELA	FLT4
RELA	CCL13
RELA	LTA
RELA	TRAF4
RELA	TNFSF15
RELA	TNFRSF4
RELA	SALL2
RELA	RGS1
RELA	NCF2
RELA	IL27RA
RELA	IL19
RELA	IKBKE
RELA	CXCL6
RELA	CXCL3
RELA	CXCL10
RELA	CSF3
RELA	CLIP2
RELA	CDH5
RELA	CCL22
RELA	CDC73
RELA	CR2
RELA	ALOX5AP
RELA	IL2RA
RELA	CXCL11
RELA	A2M
RELA	CD58
RELA	IL1R2
RELA	CCR2
RELA	CCR3
RELA	CCL11
RELA	CXCR2
RELA	TNFRSF13C
RELA	IL17A
RELA	CEACAM1
RELA	IL17C
RELA	IL18
RELA	TNFRSF9
RELA	LEAP2
RELA	IRAK1BP1
RELA	MST1R
RXRA	CCND1
RXRA	CEBPB
RXRA	GADD45G
RXRA	THBD
RXRA	GADD45A
RXRA	ERBB2
RXRA	HNF4A
RXRA	LCK
RXRA	MAPK1
RXRA	INSR
RXRA	BCL3
RXRA	CXCR5
RXRA	HNF1A
RXRA	IL2RB
RXRA	IL13RA1
RXRA	PCNA
RXRA	BCAP31
RXRA	ARPC1B
RXRA	LAMP1
RXRA	HAMP
RXRA	IL2RG
RXRA	IL2RA
RXRA	CD36
RXRA	IL1RN
RXRA	FABP4
RXRA	TMEM37
SMAD3	ESR1
SMAD3	AHR
SMAD3	AR
SMAD3	BRCA1
SMAD3	CDK4
SMAD3	CDKN1A
SMAD3	CEBPB
SMAD3	SP1
SMAD3	VEGFA
SMAD3	SMAD4
SMAD3	GADD45B
SMAD3	AKT1
SMAD3	HNF4A
SMAD3	HSPA4
SMAD3	MAPK1
SMAD3	MAPK14
SMAD3	MAPK3
SMAD3	EPO
SMAD3	FOXA2
SMAD3	NR3C1
SMAD3	MMP9
SMAD3	CCL2
SMAD3	TIMP1
SMAD3	TGFB1
SMAD3	ATF3
SMAD3	HEY1
SMAD3	CCND2
SMAD3	NFYC
SMAD3	LEF1
SMAD3	AXIN2
SMAD3	TGFB3
SMAD3	NOTCH1
SMAD3	MAX
SMAD3	E2F5
SMAD3	AXIN1
SMAD3	E2F4
SMAD3	CTCF
SMAD3	IL37
SMARCA4	ESR1
SMARCA4	FOS
SMARCA4	CCND1
SMARCA4	AHR
SMARCA4	BRCA1
SMARCA4	CDH1
SMARCA4	CDKN1A
SMARCA4	CEBPB
SMARCA4	PPARG
SMARCA4	NR3C1
SMARCA4	SMARCB1
SMARCA4	RB1
SMARCA4	PAX6
SMARCA4	CD44
SMARCA4	CREB1
SMARCA4	RFXAP
SOS1	CCND1
SOS1	MYC
SOS1	GRB2
SOS1	HRAS
SOS1	CCND2
SREBF1	CCND1
SREBF1	AR
SREBF1	CEBPB
SREBF1	CYP19A1
SREBF1	SOCS2
SREBF1	WNT10A
SREBF1	USF2
SREBF1	PPARG
SREBF1	HES5
SREBF1	IGF1R
SREBF1	JUND
SREBF1	MAPK1
SREBF1	MAPK3
SREBF1	STAT6
SREBF1	PDGFB
SREBF1	FAS
SREBF1	SPI1
SREBF1	BACH1
SREBF1	SHC4
SREBF1	IL11
SREBF1	DVL2
SREBF1	CXCR5
SREBF1	CD164
SREBF1	YAP1
SREBF1	RECQL5
SREBF1	LRP1
SREBF1	HMGN1
SREBF1	CD2AP
SREBF1	ACE
SREBF1	C4A
SREBF1	C4B
SREBF1	DCK
SREBF1	SEMA7A
SREBF1	HES1
SREBF1	SMC3
SREBF1	SDF2
SREBF1	ILF3
SREBF1	GAPDH
SREBF1	FOXP3
SREBF1	DUSP1
SREBF1	CRLF1
SREBF1	CHD2
SREBF1	CD7
SREBF1	TBK1
SREBF1	LAMP1
SREBF1	IFITM3
SREBF1	HSP90B1
SREBF1	CTSA
SREBF1	BPTF
SREBF1	FGF1
SREBF1	TNFSF15
SREBF1	SALL2
SREBF1	PTPRCAP
SREBF1	SUB1
SREBF1	CD226
SREBF1	SUSD2
SREBF1	SOD3
TBP	ESR1
TBP	AHR
TBP	BCL2
TBP	CDKN1A
TBP	E2F1
TBP	JUNB
TBP	SP1
TBP	GADD45G
TBP	NCOA3
TBP	NCOA1
TBP	IL10
TBP	EGR2
TBP	FOXO4
TBP	RELA
TBP	XBP1
TBP	BCL3
TBP	NR3C1
TBP	SRF
TBP	TNF
TBP	PDGFB
TBP	CLU
TBP	CRP
TBP	SPI1
TBP	BACH1
TBP	S100A8
TBP	PDGFRB
TBP	NFATC2
TBP	IL11
TBP	EEF1A1
TBP	DRAP1
TBP	CHI3L1
TBP	ATF3
TBP	ANXA1
TBP	CCL4
TBP	IL6
TBP	RB1
TBP	MGP
TBP	PPP1R15A
TBP	YWHAZ
TBP	WNT5A
TBP	SOD1
TBP	DNAJB1
TBP	CCL7
TBP	HOXA9
TBP	NACA
TBP	MMP11
TBP	MPO
TBP	REL
TBP	HES1
TBP	EGFL7
TBP	LEF1
TBP	JMJD6
TBP	HMGB1
TBP	GAPDH
TBP	FOXP3
TBP	CCNB1
TBP	CEBPA
TBP	CXCR4
TBP	MTDH
TBP	ZFP36L2
TBP	EGR3
TBP	FGF19
TBP	FGF23
TBP	JAG1
TBP	IL27RA
TBP	WNT9A
TBP	PAX5
TBP	CX3CL1
TBP	POU2AF1
TBP	IL1RAPL1
TBP	HAMP
TBP	GNAZ
TBP	TNFRSF17
TBP	LPO
TBP	LIF
TBP	LMO2
TBP	IL1R2
TBP	MRC1
TBP	CCR9
TBP	CCL8
TBP	CCL23
TBP	PPBP
TBP	IL17A
TBP	FOXF2
TBP	LEAP2
TBP	CCL4L2
TBP	ZNF385B
TBP	SOX2
TBP	C1QL3
TBP	GPR183
TBP	KRT86
TBP	SEMA3A
TBP	C1QTNF3
TNFRSF14	TRAF2
USF1	CCND1
USF1	AHR
USF1	CDK4
USF1	CEBPB
USF1	CTSD
USF1	CYP19A1
USF1	E2F1
USF1	JUNB
USF1	TP53
USF1	SOCS2
USF1	GADD45G
USF1	WNT10A
USF1	SOCS5
USF1	NR2F2
USF1	NOS2
USF1	ITGB1
USF1	GADD45B
USF1	CD320
USF1	ALDOA
USF1	BAG1
USF1	ESR2
USF1	FOXO3
USF1	GTF2B
USF1	HSPA4
USF1	IGF1R
USF1	LCK
USF1	MAPK1
USF1	MAPK3
USF1	NFKB1
USF1	PIK3R1
USF1	POU2F1
USF1	RELA
USF1	RXRA
USF1	SMAD3
USF1	SOS1
USF1	SREBF1
USF1	TNFRSF14
USF1	INSR
USF1	CIITA
USF1	STAT3
USF1	IKBKG
USF1	PDGFB
USF1	BATF3
USF1	PLAUR
USF1	PTGS2
USF1	TRAF2
USF1	HLA-DPA1
USF1	FOSL1
USF1	WNT2B
USF1	TOPORS
USF1	TGFB1
USF1	PRDX6
USF1	NPTN
USF1	KLF4
USF1	ISG20
USF1	IKZF3
USF1	FADD
USF1	EMP3
USF1	EEF1A1
USF1	E2F6
USF1	DVL2
USF1	DUSP4
USF1	CHI3L1
USF1	CD164
USF1	CCL3
USF1	ELK1
USF1	HRAS
USF1	LDHA
USF1	CCND2
USF1	YAP1
USF1	TNFRSF8
USF1	TFRC
USF1	SPAG9
USF1	POMC
USF1	NBEAL1
USF1	HMGN1
USF1	ENC1
USF1	EEF2
USF1	CD63
USF1	BST2
USF1	ACE
USF1	HOXA9
USF1	ADAM10
USF1	BAX
USF1	BSG
USF1	C4A
USF1	C4B
USF1	DCK
USF1	IRF5
USF1	MICA
USF1	ODC1
USF1	PTEN
USF1	SLC7A5
USF1	TCN2
USF1	TLR2
USF1	TYMP
USF1	FZD2
USF1	EGFL7
USF1	UNG
USF1	SPHK1
USF1	SMC3
USF1	SCARB1
USF1	RAD54L
USF1	PPIA
USF1	PAFAH1B3
USF1	MUC1
USF1	JMJD6
USF1	ILF3
USF1	ICAM2
USF1	FZD4
USF1	DUSP1
USF1	DLL1
USF1	DKC1
USF1	CRLF1
USF1	CEACAM5
USF1	CCNB1
USF1	CANX
USF1	C2
USF1	B2M
USF1	ANP32B
USF1	ADORA2A
USF1	CD2
USF1	CXCR4
USF1	MTDH
USF1	UBE2D3
USF1	TBK1
USF1	PTGES2
USF1	PMS2
USF1	PCBP1
USF1	LAMP1
USF1	IL15RA
USF1	FAM3C
USF1	CCNE2
USF1	BBC3
USF1	ZFP36L2
USF1	XRCC2
USF1	UCHL5
USF1	UBA52
USF1	TREX1
USF1	TGFB3
USF1	SELPLG
USF1	PSMB10
USF1	PSMA7
USF1	PPP1R14B
USF1	PALB2
USF1	LY6E
USF1	LAIR1
USF1	IL16
USF1	IGF2R
USF1	IFITM3
USF1	IFI44L
USF1	HSP90B1
USF1	HERC5
USF1	FRAT2
USF1	EEF1B2
USF1	CTSA
USF1	CTBP2
USF1	CMTM7
USF1	CD300A
USF1	BPTF
USF1	APC
USF1	ALDH4A1
USF1	ADAR
USF1	ABCF1
USF1	FGF19
USF1	JAG2
USF1	LTA
USF1	TRAF5
USF1	TNFRSF4
USF1	CSF3
USF1	WNT3A
USF1	WNT7B
USF1	WNT9A
USF1	CDC73
USF1	PAX5
USF1	LITAF
USF1	E2F4
USF1	CD2BP2
USF1	CR2
USF1	GALNT2
USF1	FANCC
USF1	EXT1
USF1	SP100
USF1	FCGRT
USF1	IFIT3
USF1	PF4
USF1	CEACAM6
USF1	ITGA4
USF1	FUZ
USF1	HLA-DMA
USF1	SUB1
USF1	ZAP70
USF1	POU3F1
USF1	HPS3
USF1	CEACAM1
USF1	IRAK3
USF1	FCER1A
USF1	PILRA
USF1	QSOX2
USF1	DHX58
USF1	NOD2
USF1	RAD51D
USF1	PSTPIP1
USF1	ICAM4
USF1	CD276
USF1	DPP4
USF1	LAP3
USF1	B3GNT3
USF1	THY1
USF1	CORO1B
USF1	C1QTNF2
USF1	KRT86
USF1	CMTM8
USF1	CD1C
USF1	CD248
USF1	IFI6
USF1	SIGLEC5
USF1	FCAMR
XBP1	ESR1
XBP1	VEGFA
XBP1	WNT11
XBP1	NR2F2
XBP1	NOS2
XBP1	AKT1
XBP1	CCL2
XBP1	CXCL8
XBP1	DDIT3
XBP1	BACH1
XBP1	TGIF1
XBP1	ITGA3
XBP1	DRAP1
XBP1	CD164
XBP1	IL6
XBP1	PRNP
XBP1	MXI1
XBP1	ELF1
XBP1	CD63
XBP1	CCL24
XBP1	CBLB
XBP1	CEBPA
XBP1	FGF9
XBP1	UCHL5
XBP1	PSMB10
XBP1	EEF1B2
XBP1	CD2BP2
XBP1	MCM6
XBP1	ZAP70
XBP1	POU3F1
XBP1	HPS3
XBP1	CD200R1
BRCA2	ESR1
BRCA2	RAD51
BRCA2	CDK1
BRCA2	PALB2
BRCA2	SEM1
INSR	GRB2
INSR	SHC2
INSR	MAP2K1
PTPRC	LCK
PTPRC	CD22
EPO	CSF3R
EPO	CSF2RB
EPO	IL22RA2
BCL3	EGFR
BCL3	SHC1
BCL3	NCOA1
BCL3	MYB
BCL3	GTF2B
BCL3	MAPK3
BCL3	RXRA
BCL3	TBP
BCL3	FYN
BCL3	GSK3B
BCL3	BARD1
BCL3	SELP
BCL3	CTCF
CIITA	NCOA1
CIITA	CREBBP
CIITA	IL4
CIITA	MMP9
CIITA	FASLG
CIITA	HLA-DPB1
CIITA	CREB1
CIITA	NFYC
CIITA	HLA-A
CIITA	HLA-B
CIITA	HLA-C
CIITA	HLA-F
CIITA	IRF2
CIITA	IRF1
CIITA	HLA-DRB5
CIITA	HLA-DMA
CIITA	HLA-DRB1
CIITA	HLA-DMB
CIITA	HLA-DOA
CIITA	HLA-DOB
CIITA	HLA-DQB1
CIITA	RFXANK
CIITA	RFXAP
FOXA2	CDH1
FOXA2	NR2F2
FOXA2	NCOA1
FOXA2	FOXC1
FOXA2	CLIP1
FOXA2	ERBB2
FOXA2	GRB2
FOXA2	SMAD3
FOXA2	CD68
FOXA2	WNT2B
FOXA2	TGIF1
FOXA2	PRDX6
FOXA2	MT2A
FOXA2	CD164
FOXA2	KLRC2
FOXA2	CD109
FOXA2	NFE2L1
FOXA2	MICA
FOXA2	RNF213
FOXA2	ID2
FOXA2	GRB7
FOXA2	ATF6
FOXA2	ZFP36L2
FOXA2	TCF7L2
FOXA2	FZD3
FOXA2	CASP10
FOXA2	ECT2
FOXA2	C8B
FOXA2	IL1RN
FOXA2	ITGAE
HIF1A	ESR1
HIF1A	CCND1
HIF1A	AR
HIF1A	CDH1
HIF1A	CDKN1A
HIF1A	CXCL12
HIF1A	FLT1
HIF1A	KDR
HIF1A	SP1
HIF1A	VEGFA
HIF1A	PIK3CA
HIF1A	NT5E
HIF1A	NOS2
HIF1A	NCOA1
HIF1A	ALDOA
HIF1A	EPO
HIF1A	NR3C1
HIF1A	STAT3
HIF1A	PDGFB
HIF1A	CD274
HIF1A	F3
HIF1A	TIMP1
HIF1A	TGFB1
HIF1A	ABCB1
HIF1A	LDHA
HIF1A	TFRC
HIF1A	CCR7
HIF1A	ACE
HIF1A	BAX
HIF1A	ITGB2
HIF1A	KLK3
HIF1A	MICA
HIF1A	RORA
HIF1A	SOCS1
HIF1A	TLR2
HIF1A	WASF3
HIF1A	MUC1
HIF1A	MTOR
HIF1A	ID2
HIF1A	GAPDH
HIF1A	HDAC1
HIF1A	CXCR4
HIF1A	TGFB3
HIF1A	PSMA7
HIF1A	MAX
HIF1A	FGF2
HIF1A	ALOX5AP
HIF1A	EGLN1
HIF1A	CCL16
NR3C1	ESR1
NR3C1	CCND1
NR3C1	AR
NR3C1	BRCA1
NR3C1	CDK4
NR3C1	CDKN1A
NR3C1	CEBPB
NR3C1	CYP19A1
NR3C1	WNT10A
NR3C1	STAT5A
NR3C1	SOCS5
NR3C1	NR2F2
NR3C1	NCOA1
NR3C1	BAG1
NR3C1	FOXO3
NR3C1	LCK
NR3C1	MAPK1
NR3C1	MAPK3
NR3C1	RELA
NR3C1	SMAD3
NR3C1	SMARCA4
NR3C1	TAP1
NR3C1	TBP
NR3C1	USF1
NR3C1	SRF
NR3C1	STAT3
NR3C1	STAT5B
NR3C1	SMARCB1
NR3C1	LIFR
NR3C1	FGF16
NR3C1	ETS1
NR3C1	ELK1
NR3C1	NFKB2
NR3C1	MYL6
NR3C1	CD109
NR3C1	TCF4
NR3C1	ADA
NR3C1	BAX
NR3C1	CDK6
NR3C1	CREB1
NR3C1	PTMS
NR3C1	FZD9
NR3C1	FYN
NR3C1	CBLB
NR3C1	CEBPA
NR3C1	DKK1
NR3C1	IL4I1
NR3C1	RAF1
NR3C1	CSF1R
NR3C1	TNFRSF4
NR3C1	WNT6
NR3C1	PRC1
NR3C1	E2F4
NR3C1	IL1RAPL1
NR3C1	ALOX5AP
NR3C1	PLXNC1
NR3C1	XAF1
NR3C1	IL18BP
NR3C1	C1R
NR3C1	PPP3CB
NR3C1	FOXF2
NR3C1	IL1RN
NR3C1	PSME1
NR3C1	IL17RE
SRF	FOS
SRF	CDKN1A
SRF	CEBPB
SRF	CTNNB1
SRF	JUNB
SRF	ZEB1
SRF	GADD45G
SRF	NR2F2
SRF	NCOA1
SRF	EGR2
SRF	JUND
SRF	MAPK14
SRF	NR2F1
SRF	RELA
SRF	MMP9
SRF	CCL2
SRF	PTGS2
SRF	STAT5B
SRF	FOSL1
SRF	TCF3
SRF	ATF3
SRF	ELK1
SRF	FCER2
SRF	YWHAZ
SRF	WNT5A
SRF	IL5
SRF	EGR1
SRF	HOXA9
SRF	TCF4
SRF	C4A
SRF	C4B
SRF	CASP3
SRF	CREB1
SRF	FGFR3
SRF	TYMP
SRF	TRAF7
SRF	CADM1
SRF	PTMS
SRF	PPIA
SRF	MCL1
SRF	LEF1
SRF	IPP
SRF	CCRL2
SRF	CBLB
SRF	FGF8
SRF	ATF6
SRF	RNF19A
SRF	RAB27A
SRF	OXCT1
SRF	MEIS1
SRF	EGR3
SRF	EEF1B2
SRF	CTSA
SRF	CASP6
SRF	FGF10
SRF	WWTR1
SRF	CD2BP2
SRF	CASP7
SRF	RUNDC1
SRF	PLXNC1
SRF	ISG15
SRF	IL27
SRF	IL2RA
SRF	LILRB3
SRF	IL18BP
SRF	A2M
SRF	MPL
SRF	IL4R
SRF	IL17B
SRF	ITGA1
SRF	C1QL4
SRF	NKX2-2
SRF	MEF2A
SRF	C1QTNF7
SRF	GPR183
SRF	GBP2
SRF	CD248
SRF	PARP9
SRF	IL32
STAT3	FOS
STAT3	CCND1
STAT3	AR
STAT3	BCL2
STAT3	BRCA1
STAT3	CDH1
STAT3	CDK4
STAT3	CDKN1A
STAT3	CEBPB
STAT3	CYP19A1
STAT3	EGFR
STAT3	FLT1
STAT3	JUNB
STAT3	RET
STAT3	VEGFA
STAT3	TFAP2C
STAT3	SOCS2
STAT3	STAT5A
STAT3	SOCS5
STAT3	SOCS3
STAT3	SMAD4
STAT3	NR2F2
STAT3	NOS2
STAT3	NCOA1
STAT3	IGF1
STAT3	HES5
STAT3	AKT2
STAT3	AKT1
STAT3	ESR2
STAT3	HSPA4
STAT3	IGF1R
STAT3	LCK
STAT3	MAPK1
STAT3	MAPK3
STAT3	POU2F1
STAT3	SOS1
STAT3	BCL3
STAT3	HIF1A
STAT3	NR3C1
STAT3	TNF
STAT3	IL2
STAT3	MMP9
STAT3	CD274
STAT3	CCL2
STAT3	CRP
STAT3	CXCL8
STAT3	DDIT3
STAT3	FAS
STAT3	NTF3
STAT3	PTGS2
STAT3	STAT5B
STAT3	TIMP1
STAT3	TGIF1
STAT3	TGFB1
STAT3	PDGFRB
STAT3	KLF4
STAT3	IL6ST
STAT3	IL23R
STAT3	IL11
STAT3	CXCL14
STAT3	CHI3L1
STAT3	IL12A
STAT3	IL6
STAT3	IFNG
STAT3	CCND2
STAT3	WNT5A
STAT3	TNFRSF8
STAT3	SOD1
STAT3	POMC
STAT3	JAK3
STAT3	ICAM1
STAT3	GATA3
STAT3	EGR1
STAT3	CCR5
STAT3	IRAK1
STAT3	STAT4
STAT3	TCF4
STAT3	BIRC5
STAT3	PROM1
STAT3	CREB1
STAT3	FGFR3
STAT3	KIT
STAT3	MICA
STAT3	PTEN
STAT3	RORA
STAT3	SOCS1
STAT3	TLR2
STAT3	TNFRSF10B
STAT3	TAL1
STAT3	HES1
STAT3	TYK2
STAT3	SPHK1
STAT3	MYD88
STAT3	MUC1
STAT3	MTOR
STAT3	MCL1
STAT3	CISH
STAT3	C2
STAT3	HDAC1
STAT3	CXCR4
STAT3	GATA1
STAT3	WNT3
STAT3	TMEM74B
STAT3	TGFB3
STAT3	PSMB5
STAT3	IRAK4
STAT3	FLT3
STAT3	FGFR4
STAT3	TCF7
STAT3	PIK3R5
STAT3	JAK1
STAT3	FGF2
STAT3	RAC1
STAT3	LTA
STAT3	IKBKE
STAT3	XRCC5
STAT3	CFB
STAT3	HAMP
STAT3	DCLRE1C
STAT3	IRF1
STAT3	CCR1
STAT3	FCGR1A
STAT3	SOCS7
STAT3	PRF1
STAT3	MASP2
STAT3	LPO
STAT3	IL18BP
STAT3	CEACAM6
STAT3	BCLAF1
STAT3	A2M
STAT3	PDGFRA
STAT3	IL6R
STAT3	CCL11
STAT3	C5
