,AHR,EGR1,YY1
201,-0.013614054584317234,-0.04014388373140392,-0.046003194576165606
202,-0.0017442317152481235,0.0035541828175976453,-0.03714855602957501
203,0.10465616025524863,-0.0026925123307123683,0.01775080955869092
204,-0.021594646261421564,0.00958816298305707,0.018471324643897762
205,-0.00024626547904299523,-0.003993880261993266,-0.006764320522550826
206,-0.002331866388116586,0.022092446959289087,0.013511256894037312
207,-0.019723654024877007,0.011477736111277932,-0.01580077760404222
208,-0.00014421349490710122,0.007834364263413681,-0.004310310387115083
209,-0.015522396955126982,0.05539216925209358,0.10101243048204327
210,-0.0025531037617734405,-0.02814568183843831,-0.0003615224110158598
211,-0.0129205324097602,0.05225143485550443,0.018865938194845264
212,0.029563293055579032,0.011263185084909862,0.05040127629544344
213,0.010454753930590532,0.007327338949153217,-0.09266942410392709
214,-0.01993275653279943,0.008067328502145317,0.022624728520643744
215,0.037671663782643444,0.046821746433371655,0.028252395545311657
216,0.0012671266127772807,0.004146092532018253,0.0005185810936523261
217,-0.001982372110958832,0.006720220462166849,0.005206984367773143
218,0.004544285081991025,-0.01201952856767117,-0.008100224012997963
219,0.002203262346978522,-0.0026842084938724824,-0.0021022909902318663
220,-0.011110473403839916,0.008111197548649973,0.0005329073954988828
221,0.00349722342066096,-0.0281005373559326,-0.015056771661190162
222,0.013865900141689275,-0.017211154368049077,-0.01641475928486578
223,0.00026618922100936837,0.003952939112373839,-0.0022533855077509855
224,0.006523562082476848,0.07975671750199102,-0.032219338542859244
225,0.0038312315771733343,-0.09364026613551131,0.012412482972863764
226,-0.02499843677023385,0.02931008696420071,0.002057275555019094
227,0.0014735655110312065,-0.06360067395397474,0.016346746082221954
228,-0.0013922009118092268,-0.007740209816583709,0.0036995845690384888
229,-0.01143838935049,-0.00048292168893086275,-0.005202861861980251
230,0.0116391456499399,-0.005657775836273618,0.013460083987619975
231,-0.008497971321964826,-0.0055082317159970105,0.01796149761663527
232,0.009878618840339186,0.009215208302614998,0.0037525438609453676
233,-0.003911849898588457,-0.007105814817717651,0.020875426914275127
234,-0.0023980884554850503,0.017770660153233118,-0.005512829402930018
235,-0.07112794637886811,0.03390816253899889,0.0017616511105060656
236,-0.03734046178530357,0.06866113496623201,0.05376505696221447
237,0.0009889595282394636,0.0032301146437931356,-0.005021941869800539
238,-0.008723927653616223,-0.01630977686548446,-0.01340662628609706
239,-0.0005629901658758887,-0.06660750174775762,-0.1085048605176368
240,-0.06976726576673933,0.08071101081192349,0.01953173774025717
241,-0.011086948528758429,0.0024190030450770093,-0.004027093358844233
242,0.25181242113714325,-0.07068294484205932,0.04162785924447335
243,-0.0027389169692073473,0.01945717458158193,-0.0108228332776934
244,0.02958266679884306,-0.08730278151948569,-0.074661757695935
245,-0.008020344256307647,0.10673542020605223,-0.006136389395412778
246,-0.00796744034271667,0.006477304749312459,-0.009652621551340904
247,-0.0033552010961009904,-0.006176024310822924,-4.4469579796702075e-05
248,-0.0003519795992404694,-0.00801173744188327,0.006447350688723048
249,0.019492338335742543,-0.09369178886274299,0.002808434936763138
250,-0.01546839721025129,0.048691986609307195,-0.0006788794592078456
251,0.012351915555107673,-0.29475995236112995,-0.07565068463737379
252,-0.058913549359883174,0.05909096790063463,-0.09595782691073662
253,0.004306155219451973,-0.02610182206607988,-0.007904010560363512
254,0.0034764222337897075,0.001590177408503775,-0.0012226024398668076
255,-0.00028510637979325005,-0.010956542216100002,0.01194905798137156
256,0.022852417601429496,0.05383729863158111,-0.008455693231723599
257,-0.019030815446200867,0.03820858638583565,0.0035939260086078756
258,0.0032835544938136464,0.0042389267076755315,-0.0036928236945844546
259,-0.007725950812044691,0.007599359456909316,0.004295440213321622
260,-0.0031289972258437735,0.006840098916818785,-0.008764678124511444
261,0.003027866603780238,0.0012624512411386624,0.0014812842040491936
262,-0.0043007794466358995,-0.015656422758746853,0.06174111495848913
263,-0.006766957292657693,0.003983230316773889,-0.004795001147356316
264,-0.010826759149955584,-0.0032114111144912107,0.04639744576201236
265,0.010448333033786509,-0.02044406149639835,-0.07365578174199319
266,0.013939585796875834,0.16426961341122037,0.11126552219158542
267,-0.051047990066782414,-0.028474371312681393,0.018387089369545945
