,ANXA1,JUNB
170,0.04188142009481648,-0.2869850524987354
171,0.02242796058890212,0.047419734577684614
172,0.002132672191451024,-0.004959322021694079
173,-0.0009808772466600158,-0.0013317823290798015
174,-0.005404151261399148,-0.0064315855883064765
175,0.004596863962956243,0.0004931093621729889
176,0.03501341016766023,0.04449378275133467
177,-0.004163149513361258,-0.0007287507132113808
178,-0.0022638376074154273,-0.0016576258484476665
179,-0.16766775470966905,-0.019211882571307293
180,-0.02605900454532594,0.03288883781193428
181,0.008843417701369748,0.004037386270382857
182,-0.00540325893198268,-0.022632703420262468
183,0.003232601546880619,0.012449454024221318
184,-0.01913982698269668,-0.0029884496281893796
185,-0.0012544373962940353,-0.002804318401256059
186,-0.07356601846050387,0.04325564490201561
187,-0.05456907138802053,-0.022539443636329815
188,-0.00442094426516032,-0.0173065010970625
189,-0.0031106358209015764,0.02190748615026958
190,0.0062002609665518585,0.017090109848001724
191,-0.002778869226571619,-0.0015585126904937782
192,0.0012868975363714563,-0.0019979230649970203
193,0.05208598486404273,-0.163916267615308
194,0.0034876641952644727,-0.013160093774028159
195,-0.036243941575884786,0.032389361276440876
196,0.0025480723140043453,0.007263220714067414
197,1.8649501332124174e-08,-3.378389806796278e-08
198,0.025650797662786246,-0.011494696139416262
199,0.002577362239901404,-0.002099656829114449
200,0.008388519595040334,0.021550933012839557
201,-0.012789163897901943,0.04417696000747784
202,-0.01651045536894569,-0.012731661441668967
203,0.11004883328978199,0.02213537003960142
204,0.0008649706574201943,-0.001728642654204915
205,-0.0005238210026967116,0.027132682729595292
206,0.009758597767734486,-0.004623355012624493
207,0.020289590580246486,-0.07521529509780586
208,2.1728461352399364e-07,1.7173006483517383e-07
209,0.009081285110258741,0.054855325739410765
210,0.006058772591805761,0.014289105108103217
211,0.006797485827298876,-0.010575553162386371
212,-0.019819731730208685,0.019204489303470997
213,-0.003983609974749114,0.0008530106697021145
214,0.0031575311415154017,-0.06948004974329347
215,-0.01902458940450341,-0.019756608680610743
216,-0.005227667363498445,0.12712712432047912
217,0.00715598309357373,0.006553961907916867
218,-0.01381437246489281,-0.035219354748982634
219,-0.002371640301442879,0.0018739956379352218
220,0.00031586494002572296,0.003644320831691361
221,0.00533682559464019,0.010956834505556203
222,0.0015387111185988789,-0.0015371340262892441
223,0.03770161756816037,0.1323981911611808
224,0.005879068229437734,0.0008571656933104022
225,2.4212674311074878e-06,4.780587484320975e-06
226,0.0003033442622152327,-0.0017189864186784032
227,0.0371176499495815,-0.007097540682112602
228,-0.05151764184534682,-0.007524882718088738
229,0.0005022365847017207,0.00027756484184315866
230,-0.0006368422179994437,0.00018029548344944174
231,-0.001295698653087156,0.009451590934769792
232,0.0017874048393561326,-0.0016445426159871213
233,0.00985804761904061,0.03130255401082074
234,0.008688632933125561,-0.011634158567075444
235,-0.002603582317901587,0.0021392775176456436
236,-0.0028840266803211337,-0.005782965758444688
237,6.891906879635812e-07,-7.518647048287974e-07
238,-0.0008244433699532597,-0.0017230183216063104
239,0.010360365285300766,-0.0011866993612421328
240,0.0046330169266264876,-0.01669921605968011
241,0.0006693410011976986,-0.000527334067972951
242,-0.02530076718905897,0.02486577915029301
243,-0.026927046834060053,-0.09014762159869014
244,0.004302552882668342,0.0011179534478229503
245,-0.01776452818677981,0.03393177963931066
246,-0.07235897658579399,-0.04487921627160765
247,0.0027785493315935494,0.024521377803662536
248,-0.007823114962464739,0.013784236421759804
249,0.10321994858736222,0.148028557535188
250,-0.04097204625161385,-0.19026121998457615
251,0.022328354927364312,0.01224630058628979
252,-0.000572048369725838,-0.0023520782656741234
253,-1.7713291996512837e-06,-7.98140915381218e-06
254,-0.001147525933733018,-0.0031888416912710937
255,-0.044231391949708654,0.04451663726398265
256,-0.04986670402555532,-0.07632434901609092
257,0.03867063297345098,-0.03962700081399732
258,-0.000710020546309895,0.00043190779038217956
259,8.051409591802727e-05,-0.0026063152067576922
260,-0.0028599869322398774,-0.13903365112289945
261,-0.0020024661013171574,-0.0028508752981686314
262,0.0080310512432204,0.02672247412697959
263,0.0025770383999154656,-0.008980368910733227
264,0.0014984123484827472,-0.0018487609910172176
265,0.051405294311397676,0.031137395759143927
266,0.0037098247371012416,-0.005786322876961014
267,0.009598440559115906,0.04871697649672252
